PRIMARY ID,BREED,COLOR OF DOG,,,,,,,,
47031067,Terrier,None,,,,,,,,
47031066,Poodle,None,,,,,,,,
47031061,Labrador,Apricot,,,,,,,,
47031059,Rottweiler,None,,,,,,,,
47031060,American,Gray,,,,,,,,
47031055,Chow,Red,,,,,,,,
47031056,Pit,Brindle,,,,,,,,
47031054,Australian,None,,,,,,,,
47031053,American,None,,,,,,,,
47031034,Australian,Tricolor,,,,,,,,
47031046,Catahoula,None,,,,,,,,
47031040,Terrier,None,,,,,,,,
47031037,Feist,None,,,,,,,,
47031035,Terrier,None,,,,,,,,
47030870,Chihuahua,Brown,,,,,,,,
47031031,Labrador,None,,,,,,,,
47030877,Labrador,White,,,,,,,,
47030859,Siberian,Gray,,,,,,,,
47030876,Australian,Merle,,,,,,,,
47030872,Dalmatian,None,,,,,,,,
47030873,Pit,None,,,,,,,,
47030857,Labrador,Black,,,,,,,,
47030866,Mixed,None,,,,,,,,
47030864,Mixed,None,,,,,,,,
47030863,Mixed,None,,,,,,,,
47030858,Hound,None,,,,,,,,
47030862,Shepherd,None,,,,,,,,
47030861,Pomeranian,None,,,,,,,,
47030860,Labrador,None,,,,,,,,
47030855,Terrier,None,,,,,,,,
47030847,Boxer,Apricot,,,,,,,,
47030842,Italian,Yellow,,,,,,,,
47015855,Treeing,None,,,,,,,,
47030848,Great,None,,,,,,,,
47030818,Border,Black,,,,,,,,
47030844,Beagle,Black,,,,,,,,
47030843,Pomeranian,None,,,,,,,,
47030803,Cattle,Yellow,,,,,,,,
47030822,Golden,Yellow,,,,,,,,
47030815,Mixed,Red,,,,,,,,
47030809,American,Brindle,,,,,,,,
47030836,Labrador,None,,,,,,,,
47030834,Cairn,None,,,,,,,,
47030823,Husky,Gray,,,,,,,,
47030832,Poodle,None,,,,,,,,
47030833,Pomeranian,None,,,,,,,,
47030814,Shepherd,None,,,,,,,,
47030817,Chihuahua,None,,,,,,,,
47030779,Chihuahua,Bicolor,,,,,,,,
47030808,Black,Black,,,,,,,,
47030801,Pit,Black,,,,,,,,
47030804,Pit,Black,,,,,,,,
47030795,American,Brown,,,,,,,,
47030802,Pit,Black,,,,,,,,
47030770,Husky,Black,,,,,,,,
47030723,English,Harlequin,,,,,,,,
47030800,American,None,,,,,,,,
47030781,Pit,Black,,,,,,,,
47030797,Pomeranian,None,,,,,,,,
47030783,Shih,Black,,,,,,,,
47030768,Husky,White,,,,,,,,
47030765,Chihuahua,Yellow,,,,,,,,
47030773,Husky,Black,,,,,,,,
47030764,Husky,Black,,,,,,,,
47022910,Australian,Black,,,,,,,,
47030731,Pomeranian,Yellow,,,,,,,,
47030761,Whippet,None,,,,,,,,
47030745,Pomeranian,Black,,,,,,,,
47030747,Boxer,None,,,,,,,,
47030738,Husky,Black,,,,,,,,
47030727,Husky,Tricolor,,,,,,,,
47030736,Pit,None,,,,,,,,
47030735,Spaniel,None,,,,,,,,
47030734,German,None,,,,,,,,
47004684,Rat,Tricolor,,,,,,,,
47030696,Pit,Brown,,,,,,,,
47030720,Great,White,,,,,,,,
46918673,Husky,Black,,,,,,,,
47030724,Terrier,None,,,,,,,,
47030717,Australian,Merle,,,,,,,,
47030712,Australian,None,,,,,,,,
47030711,Pit,None,,,,,,,,
47030709,German,None,,,,,,,,
47030707,Pit,None,,,,,,,,
47030699,Mixed,None,,,,,,,,
47030690,Treeing,Brown,,,,,,,,
47030678,Mixed,Black,,,,,,,,
46364475,Husky,Gray,,,,,,,,
47030667,Shepherd,Black,,,,,,,,
47030687,Jack,None,,,,,,,,
47030673,Wirehaired,White,,,,,,,,
47030686,American,None,,,,,,,,
47030685,Greyhound,None,,,,,,,,
47030683,Labrador,None,,,,,,,,
47030681,German,None,,,,,,,,
47030682,Terrier,None,,,,,,,,
47030679,Miniature,None,,,,,,,,
47030680,Terrier,None,,,,,,,,
47030675,Dachshund,Brindle,,,,,,,,
47030670,Labrador,None,,,,,,,,
47030231,Great,Harlequin,,,,,,,,
47030672,Bullmastiff,None,,,,,,,,
47030671,American,Red,,,,,,,,
47030654,Husky,Black,,,,,,,,
47030619,Bullmastiff,White,,,,,,,,
47030668,Treeing,Brown,,,,,,,,
47030655,Treeing,Apricot,,,,,,,,
47030659,Puggle,Black,,,,,,,,
47030652,Pug,Apricot,,,,,,,,
47030657,Chihuahua,Yellow,,,,,,,,
47030653,Pit,Black,,,,,,,,
47030643,Treeing,Black,,,,,,,,
47030650,Yorkshire,Black,,,,,,,,
47030639,Terrier,None,,,,,,,,
47030621,Anatolian,White,,,,,,,,
47030640,Yorkshire,Golden,,,,,,,,
47030646,Pug,Apricot,,,,,,,,
47030648,Yorkshire,Black,,,,,,,,
47030636,Dutch,Apricot,,,,,,,,
47030631,Labrador,Black,,,,,,,,
47030613,Treeing,Brown,,,,,,,,
47030641,Pomeranian,None,,,,,,,,
47030634,Dachshund,Black,,,,,,,,
47030614,Labrador,Brown,,,,,,,,
47030626,Australian,Merle,,,,,,,,
47030630,German,None,,,,,,,,
47030629,Mixed,None,,,,,,,,
47030628,Labrador,None,,,,,,,,
47030609,American,Black,,,,,,,,
47030573,Maltese,White,,,,,,,,
47030602,Australian,Merle,,,,,,,,
47030568,Terrier,White,,,,,,,,
47030601,Pit,None,,,,,,,,
47030595,Mixed,Red,,,,,,,,
47030596,Yorkshire,None,,,,,,,,
47030543,Schnauzer,Apricot,,,,,,,,
47030594,Great,None,,,,,,,,
47030593,Labrador,None,,,,,,,,
47030587,Collie,None,,,,,,,,
47030556,Chihuahua,Yellow,,,,,,,,
47030546,Bullmastiff,White,,,,,,,,
47030557,Pit,None,,,,,,,,
47030564,German,None,,,,,,,,
47030560,Pit,None,,,,,,,,
47030544,Retriever,Red,,,,,,,,
47030517,Labrador,Yellow,,,,,,,,
47030547,Dachshund,Apricot,,,,,,,,
47030545,Shepherd,Bicolor,,,,,,,,
47030548,Retriever,None,,,,,,,,
47030538,Pit,None,,,,,,,,
47030541,Shepherd,Black,,,,,,,,
47030528,Labrador,None,,,,,,,,
47030536,Doberman,Black,,,,,,,,
47030525,Terrier,Black,,,,,,,,
47030530,Shepherd,Bicolor,,,,,,,,
47030519,Chihuahua,Bicolor,,,,,,,,
47030535,English,None,,,,,,,,
47030534,Poodle,None,,,,,,,,
47030521,Pit,None,,,,,,,,
47030527,Mixed,None,,,,,,,,
47030526,Black,None,,,,,,,,
47030499,Shepherd,Bicolor,,,,,,,,
47030508,Pit,None,,,,,,,,
47030510,Terrier,Black,,,,,,,,
47030490,Labrador,Yellow,,,,,,,,
47030443,Border,Tricolor,,,,,,,,
47030455,Maltese,Black,,,,,,,,
47030484,Golden,None,,,,,,,,
47030457,Pit,None,,,,,,,,
47030481,Australian,None,,,,,,,,
47030464,Labrador,None,,,,,,,,
47030454,Beagle,Yellow,,,,,,,,
47030430,Labrador,None,,,,,,,,
47030431,Weimaraner,Gray,,,,,,,,
47030449,American,White,,,,,,,,
47030458,Chihuahua,None,,,,,,,,
47030441,Labrador,White,,,,,,,,
47030425,Beagle,White,,,,,,,,
47030409,Doberman,None,,,,,,,,
47030428,Pit,None,,,,,,,,
47030418,German,Black,,,,,,,,
47030401,Australian,Tricolor,,,,,,,,
47030417,Border,Black,,,,,,,,
47030439,Shepherd,None,,,,,,,,
47030436,Shepherd,None,,,,,,,,
47030415,Mixed,Brindle,,,,,,,,
47030410,Beagle,White,,,,,,,,
47030406,Shepherd,Black,,,,,,,,
47030384,Beagle,Black,,,,,,,,
47030383,Labrador,Brown,,,,,,,,
47030397,Labrador,None,,,,,,,,
47030396,Labrador,None,,,,,,,,
47030380,Chihuahua,White,,,,,,,,
47030320,West,White,,,,,,,,
47030363,Labrador,Brown,,,,,,,,
47030374,Shih,None,,,,,,,,
47030369,Terrier,Brindle,,,,,,,,
47030253,Labrador,Apricot,,,,,,,,
47030338,Pit,Apricot,,,,,,,,
47030302,Beagle,White,,,,,,,,
47030342,Terrier,Tricolor,,,,,,,,
47030343,Bull,Black,,,,,,,,
47030315,Chihuahua,White,,,,,,,,
47030340,Mixed,None,,,,,,,,
47030344,American,None,,,,,,,,
47030345,Border,None,,,,,,,,
47030313,Toy,Black,,,,,,,,
47030333,Poodle,None,,,,,,,,
47030331,Chihuahua,None,,,,,,,,
47030325,Beagle,None,,,,,,,,
47030326,Shepherd,None,,,,,,,,
47030323,Shepherd,None,,,,,,,,
47030318,Chihuahua,None,,,,,,,,
47030305,Jack,White,,,,,,,,
47030303,Chihuahua,None,,,,,,,,
47030307,Australian,None,,,,,,,,
47030294,Chihuahua,None,,,,,,,,
47030293,Chihuahua,None,,,,,,,,
47030292,Cavalier,None,,,,,,,,
47030297,American,None,,,,,,,,
47030279,Rhodesian,None,,,,,,,,
47030277,German,None,,,,,,,,
47030260,German,None,,,,,,,,
47030256,Mixed,None,,,,,,,,
47030248,Chihuahua,Black,,,,,,,,
47030226,Pit,Black,,,,,,,,
47030229,Chihuahua,None,,,,,,,,
47030251,Chihuahua,None,,,,,,,,
47030244,Black,None,,,,,,,,
47030246,Feist,None,,,,,,,,
47030245,Labrador,None,,,,,,,,
47030243,Poodle,None,,,,,,,,
47030247,Terrier,None,,,,,,,,
47030241,Black,None,,,,,,,,
47030242,Chihuahua,None,,,,,,,,
47030240,Manchester,None,,,,,,,,
47030239,Hound,None,,,,,,,,
47029859,Caucasian,Bicolor,,,,,,,,
47030227,Pomeranian,White,,,,,,,,
47030234,Shih,None,,,,,,,,
47030232,Chihuahua,None,,,,,,,,
47030221,Staffordshire,Brindle,,,,,,,,
47030218,Border,Black,,,,,,,,
47030131,Wirehaired,Tricolor,,,,,,,,
47030178,Great,None,,,,,,,,
47030215,Staffordshire,Brindle,,,,,,,,
47030208,Chihuahua,None,,,,,,,,
47030211,Cocker,Merle,,,,,,,,
47030209,Border,Tricolor,,,,,,,,
47030203,Golden,Golden,,,,,,,,
47030193,Shepherd,Apricot,,,,,,,,
47030150,Labrador,Yellow,,,,,,,,
47030190,Staffordshire,Black,,,,,,,,
47030186,Australian,Black,,,,,,,,
47030204,Terrier,None,,,,,,,,
47030189,Terrier,None,,,,,,,,
47030180,Staffordshire,Brindle,,,,,,,,
47030176,Australian,Black,,,,,,,,
47030172,Staffordshire,Black,,,,,,,,
47030173,Boxer,Brindle,,,,,,,,
47030126,Jack,Black,,,,,,,,
47030169,Yorkshire,Gray,,,,,,,,
47030164,German,None,,,,,,,,
47030134,Border,None,,,,,,,,
47030170,Terrier,Black,,,,,,,,
47030163,Shetland,Red,,,,,,,,
47030135,Staffordshire,Brindle,,,,,,,,
47030162,Pomeranian,White,,,,,,,,
47030145,Poodle,Black,,,,,,,,
47030159,Pit,Black,,,,,,,,
47030160,American,None,,,,,,,,
47030136,Yellow,None,,,,,,,,
47030118,Pit,Gray,,,,,,,,
47030122,Pit,Black,,,,,,,,
47030144,Lhasa,None,,,,,,,,
47030153,Pit,None,,,,,,,,
47030152,Chihuahua,None,,,,,,,,
47030149,Shepherd,None,,,,,,,,
47030147,Shepherd,None,,,,,,,,
47030148,Shepherd,None,,,,,,,,
47030146,Shepherd,None,,,,,,,,
47030129,Lhasa,None,,,,,,,,
47030115,American,Brown,,,,,,,,
47030124,Yorkshire,None,,,,,,,,
47030123,Labrador,None,,,,,,,,
47030080,Pointer,Black,,,,,,,,
47030125,Border,None,,,,,,,,
47030081,English,White,,,,,,,,
47030094,Labrador,None,,,,,,,,
47030117,American,None,,,,,,,,
47030050,Australian,None,,,,,,,,
47030113,Maltipoo,None,,,,,,,,
47030114,Maltese,White,,,,,,,,
47030079,Chihuahua,Black,,,,,,,,
47030089,German,None,,,,,,,,
47029858,Pit,Black,,,,,,,,
47030078,Lhasa,None,,,,,,,,
47030107,Belgian,Yellow,,,,,,,,
47030108,Belgian,Yellow,,,,,,,,
47030109,Belgian,Yellow,,,,,,,,
47030106,Belgian,Yellow,,,,,,,,
47030103,Great,Black,,,,,,,,
47030105,Great,None,,,,,,,,
47030099,Pit,None,,,,,,,,
47030093,Labrador,Black,,,,,,,,
47030092,German,None,,,,,,,,
47030091,Pit,Brindle,,,,,,,,
47030070,Terrier,None,,,,,,,,
47029455,German,Bicolor,,,,,,,,
47030041,Terrier,Black,,,,,,,,
47029842,Pit,Black,,,,,,,,
47029770,Pit,Gray,,,,,,,,
47030074,Manchester,None,,,,,,,,
47030075,Manchester,None,,,,,,,,
47030073,Manchester,None,,,,,,,,
47030028,Miniature,Bicolor,,,,,,,,
47030065,Beagle,None,,,,,,,,
47030064,Beagle,None,,,,,,,,
47030063,Beagle,None,,,,,,,,
47030066,Beagle,None,,,,,,,,
47030060,Pit,None,,,,,,,,
47030053,Golden,None,,,,,,,,
47030024,Terrier,Black,,,,,,,,
47030049,Corgi,None,,,,,,,,
47029904,Beagle,None,,,,,,,,
47030021,Poodle,Brown,,,,,,,,
47029909,Husky,None,,,,,,,,
47030045,American,White,,,,,,,,
47030042,Labrador,None,,,,,,,,
47029973,Pomeranian,White,,,,,,,,
47030040,Mixed,None,,,,,,,,
47030038,Mixed,None,,,,,,,,
47030037,Mixed,None,,,,,,,,
47030039,Mixed,None,,,,,,,,
47030036,Mixed,None,,,,,,,,
47030027,Border,Tricolor,,,,,,,,
47030026,Labrador,None,,,,,,,,
47029901,Scottish,Black,,,,,,,,
47029972,Treeing,None,,,,,,,,
47029971,Pit,None,,,,,,,,
47029970,Australian,None,,,,,,,,
47029956,Pit,None,,,,,,,,
47029955,Mixed,None,,,,,,,,
47029947,Pit,None,,,,,,,,
47029939,Labrador,None,,,,,,,,
47029938,Labrador,None,,,,,,,,
47029853,Beagle,Apricot,,,,,,,,
47029921,Border,None,,,,,,,,
47029918,Pit,None,,,,,,,,
47029919,Chihuahua,None,,,,,,,,
47029915,Pit,None,,,,,,,,
47029888,Border,Black,,,,,,,,
47029870,Cocker,Black,,,,,,,,
47029905,Feist,None,,,,,,,,
47029902,Chihuahua,None,,,,,,,,
47029866,Shepherd,Tricolor,,,,,,,,
47029861,Siberian,Apricot,,,,,,,,
47029873,Mixed,Brown,,,,,,,,
47029897,Corgi,None,,,,,,,,
47029898,Terrier,None,,,,,,,,
47029889,Terrier,None,,,,,,,,
47029893,Chihuahua,None,,,,,,,,
47029895,Dachshund,None,,,,,,,,
47029892,Labrador,None,,,,,,,,
47029891,Chihuahua,None,,,,,,,,
47029894,Boston,None,,,,,,,,
47029883,Manchester,None,,,,,,,,
47029881,Manchester,None,,,,,,,,
47029882,Manchester,None,,,,,,,,
47029860,Pit,Black,,,,,,,,
47029878,Feist,None,,,,,,,,
47029879,Feist,None,,,,,,,,
47029875,Greyhound,None,,,,,,,,
47029877,Greyhound,None,,,,,,,,
47029876,Greyhound,None,,,,,,,,
47029874,Terrier,None,,,,,,,,
47029871,American,None,,,,,,,,
47029857,Mixed,Brown,,,,,,,,
47029776,Dachshund,None,,,,,,,,
47029856,Basenji,Golden,,,,,,,,
47029855,Pit,Brown,,,,,,,,
47029843,Maltese,White,,,,,,,,
47018811,Pit,Bicolor,,,,,,,,
47029750,Dachshund,Red,,,,,,,,
47029803,Labrador,None,,,,,,,,
47029841,Mixed,Brown,,,,,,,,
47029847,Pit,None,,,,,,,,
47029838,Catahoula,Merle,,,,,,,,
47029795,Golden,Merle,,,,,,,,
47029840,Golden,None,,,,,,,,
47029790,Rat,Bicolor,,,,,,,,
47029839,Basset,None,,,,,,,,
47029836,Australian,None,,,,,,,,
47029835,Beagle,None,,,,,,,,
47029824,Husky,Bicolor,,,,,,,,
47029793,Terrier,Black,,,,,,,,
47029828,Boston,None,,,,,,,,
47029829,Australian,None,,,,,,,,
47029827,Husky,None,,,,,,,,
47029826,Terrier,None,,,,,,,,
47029794,Chihuahua,Apricot,,,,,,,,
47029788,Labrador,Tricolor,,,,,,,,
47029781,Cairn,White,,,,,,,,
47029812,Manchester,None,,,,,,,,
47029766,Chocolate,Brown,,,,,,,,
47029763,Schnauzer,Gray,,,,,,,,
47029809,Chihuahua,None,,,,,,,,
47029806,Greyhound,None,,,,,,,,
47029805,Greyhound,None,,,,,,,,
47029804,Great,None,,,,,,,,
47029775,Chihuahua,Sable,,,,,,,,
47029769,Miniature,None,,,,,,,,
47029678,Australian,Merle,,,,,,,,
47029755,Rat,Bicolor,,,,,,,,
47029751,Chiweenie,Golden,,,,,,,,
47029761,Lhasa,White,,,,,,,,
47029762,Cocker,Harlequin,,,,,,,,
47029757,Pomeranian,None,,,,,,,,
47029759,Pharaoh,Red,,,,,,,,
47029758,Yorkshire,White,,,,,,,,
47029729,Chihuahua,Black,,,,,,,,
47029708,Rat,Sable,,,,,,,,
47029719,Chihuahua,Golden,,,,,,,,
47029748,Maltese,None,,,,,,,,
47029743,Terrier,None,,,,,,,,
47029744,Chihuahua,None,,,,,,,,
47029523,Labrador,Black,,,,,,,,
47029738,Husky,None,,,,,,,,
47029737,English,None,,,,,,,,
47029732,Great,None,,,,,,,,
47029731,German,None,,,,,,,,
47029730,Australian,None,,,,,,,,
47029724,Bichon,None,,,,,,,,
47029714,Chihuahua,Apricot,,,,,,,,
47029711,Yellow,Yellow,,,,,,,,
46966937,Pit,Red,,,,,,,,
47029491,Mastiff,Black,,,,,,,,
47029642,Doberman,Black,,,,,,,,
47029687,Cattle,Red,,,,,,,,
47029650,Collie,Red,,,,,,,,
47029702,Maltese,None,,,,,,,,
47029643,Hound,Red,,,,,,,,
47029701,Yorkshire,None,,,,,,,,
47029700,Boxer,None,,,,,,,,
47029699,Labrador,None,,,,,,,,
47029695,Mixed,None,,,,,,,,
47029696,Mixed,None,,,,,,,,
47029697,Mixed,None,,,,,,,,
47029666,Yorkshire,White,,,,,,,,
47029694,Mixed,None,,,,,,,,
47029680,Pit,None,,,,,,,,
47029679,Pit,None,,,,,,,,
47029675,Mixed,None,,,,,,,,
47029674,German,None,,,,,,,,
47029669,German,None,,,,,,,,
47029644,Labrador,Black,,,,,,,,
47029657,Chihuahua,None,,,,,,,,
47029656,Chihuahua,None,,,,,,,,
47029524,Miniature,None,,,,,,,,
47029525,Beagle,Black,,,,,,,,
47029427,Pit,Black,,,,,,,,
47029645,Pit,None,,,,,,,,
47029476,Hound,White,,,,,,,,
47029641,Mixed,None,,,,,,,,
47029589,German,None,,,,,,,,
47029590,American,None,,,,,,,,
47029587,Rottweiler,None,,,,,,,,
47029610,German,None,,,,,,,,
47029609,German,None,,,,,,,,
47029614,Catahoula,None,,,,,,,,
47029602,German,None,,,,,,,,
47029595,German,None,,,,,,,,
47029584,Labrador,None,,,,,,,,
47029582,Pit,None,,,,,,,,
47029583,Labrador,None,,,,,,,,
47029576,Pit,None,,,,,,,,
47029565,Pointer,None,,,,,,,,
47029576,Pit,None,,,,,,,,
47029565,Pointer,None,,,,,,,,
47029568,Chihuahua,None,,,,,,,,
47029547,American,None,,,,,,,,
47029545,American,None,,,,,,,,
47029517,Boxer,Brown,,,,,,,,
47029481,Corgi,Red,,,,,,,,
47029483,Border,Black,,,,,,,,
47029521,Boxer,None,,,,,,,,
47029518,Chihuahua,None,,,,,,,,
47029477,Boxer,Brown,,,,,,,,
47029508,Cattle,None,,,,,,,,
47029507,Cattle,None,,,,,,,,
47029505,Manchester,None,,,,,,,,
47029486,Chihuahua,Black,,,,,,,,
47029432,Labrador,Black,,,,,,,,
47029499,Chihuahua,None,,,,,,,,
47029492,Chihuahua,None,,,,,,,,
47029461,Miniature,White,,,,,,,,
47029490,Boston,None,,,,,,,,
47029488,Shih,None,,,,,,,,
47029485,Chihuahua,None,,,,,,,,
47029462,Terrier,Brown,,,,,,,,
47029431,Shepherd,Apricot,,,,,,,,
47028670,Hound,White,,,,,,,,
47029439,Boxer,Brown,,,,,,,,
47029456,Cocker,None,,,,,,,,
47029444,Cairn,White,,,,,,,,
47029434,Jack,None,,,,,,,,
47029453,Boxer,Brindle,,,,,,,,
47029435,Beagle,None,,,,,,,,
47029447,Great,None,,,,,,,,
47029446,Husky,None,,,,,,,,
47029445,Labrador,None,,,,,,,,
47029395,Cairn,Black,,,,,,,,
47029430,Shih,None,,,,,,,,
47029408,Boxer,Brown,,,,,,,,
47021875,Chihuahua,Apricot,,,,,,,,
47029416,Border,Brown,,,,,,,,
47028607,Pit,Brindle,,,,,,,,
47029413,Australian,Tricolor,,,,,,,,
47029426,Chihuahua,None,,,,,,,,
47029425,Chihuahua,None,,,,,,,,
47029424,Siberian,None,,,,,,,,
47029417,Mixed,Black,,,,,,,,
47028934,Chihuahua,Golden,,,,,,,,
47029337,Cavalier,Apricot,,,,,,,,
47029412,Mixed,Black,,,,,,,,
47029382,Pit,None,,,,,,,,
47029407,Miniature,White,,,,,,,,
47029406,Chihuahua,None,,,,,,,,
47029383,Terrier,Brown,,,,,,,,
47029404,Pit,None,,,,,,,,
47029358,Boxer,Brown,,,,,,,,
47029352,Corgi,Brown,,,,,,,,
47029386,Husky,None,,,,,,,,
47029369,Hound,None,,,,,,,,
47029368,Labrador,Black,,,,,,,,
47029372,American,None,,,,,,,,
47029380,Terrier,None,,,,,,,,
47029246,Labrador,Black,,,,,,,,
47029378,Hound,None,,,,,,,,
47029367,Shepherd,None,,,,,,,,
47029354,American,None,,,,,,,,
47029365,Shepherd,None,,,,,,,,
47029342,Bluetick,Merle,,,,,,,,
47029363,Border,None,,,,,,,,
47029362,Boxer,None,,,,,,,,
47029245,Boxer,Brown,,,,,,,,
47029330,Catahoula,None,,,,,,,,
47029335,Great,Merle,,,,,,,,
47029339,American,None,,,,,,,,
47029346,Pomeranian,None,,,,,,,,
47029340,Labrador,Yellow,,,,,,,,
47029336,Labrador,Black,,,,,,,,
47029333,Hound,None,,,,,,,,
47029334,Yorkshire,None,,,,,,,,
47029329,Yorkshire,None,,,,,,,,
47029213,Chinese,White,,,,,,,,
47029240,Great,Merle,,,,,,,,
47029247,Weimaraner,Gray,,,,,,,,
47029318,German,None,,,,,,,,
47029317,German,None,,,,,,,,
47029316,Yorkshire,None,,,,,,,,
47029315,Husky,None,,,,,,,,
47029314,Beagle,None,,,,,,,,
47029295,Labrador,None,,,,,,,,
47029263,Terrier,None,,,,,,,,
47029002,Pit,Brindle,,,,,,,,
47029259,Labrador,None,,,,,,,,
47029257,Chihuahua,None,,,,,,,,
47029258,Jack,None,,,,,,,,
47029207,Feist,Black,,,,,,,,
47029238,Chihuahua,Yellow,,,,,,,,
47029214,Husky,None,,,,,,,,
47029237,German,Black,,,,,,,,
47028935,Great,Tricolor,,,,,,,,
47029222,Goldendoodle,Yellow,,,,,,,,
47029218,Labrador,None,,,,,,,,
47029219,Labrador,None,,,,,,,,
47028991,Husky,None,,,,,,,,
47028966,Hound,Red,,,,,,,,
47029212,American,None,,,,,,,,
47029204,Pit,None,,,,,,,,
47029188,Pit,None,,,,,,,,
47029189,Boxer,None,,,,,,,,
47029183,Labrador,None,,,,,,,,
47029180,Siberian,None,,,,,,,,
47029182,Maltese,None,,,,,,,,
47029178,German,None,,,,,,,,
47029177,German,None,,,,,,,,
47029174,Boxer,None,,,,,,,,
47029161,Treeing,None,,,,,,,,
47029167,Labrador,None,,,,,,,,
47029166,American,None,,,,,,,,
47029153,Hound,None,,,,,,,,
47029157,Pit,None,,,,,,,,
47029151,Labrador,None,,,,,,,,
47029148,Australian,None,,,,,,,,
47029141,Pit,None,,,,,,,,
47029137,Australian,None,,,,,,,,
47029133,Poodle,None,,,,,,,,
47029123,Labrador,None,,,,,,,,
47029122,German,None,,,,,,,,
47029125,Pit,None,,,,,,,,
47029120,Mixed,None,,,,,,,,
47029108,Dutch,None,,,,,,,,
47029112,American,None,,,,,,,,
47029113,Chow,None,,,,,,,,
47029111,Pit,None,,,,,,,,
47029102,German,None,,,,,,,,
47029080,Mixed,None,,,,,,,,
47029076,Mixed,None,,,,,,,,
47029077,Mixed,None,,,,,,,,
47029061,German,None,,,,,,,,
47029064,Pit,None,,,,,,,,
47029062,Great,None,,,,,,,,
47029054,Labrador,None,,,,,,,,
47029049,Pit,None,,,,,,,,
47029035,Pit,None,,,,,,,,
47029030,American,None,,,,,,,,
47029029,American,None,,,,,,,,
47029032,Chihuahua,None,,,,,,,,
47029031,Chihuahua,None,,,,,,,,
47029010,Mixed,None,,,,,,,,
47029012,Beagle,None,,,,,,,,
47028983,Miniature,Black,,,,,,,,
47028990,Shih,Gray,,,,,,,,
47028940,Poodle,Apricot,,,,,,,,
47028992,Cairn,None,,,,,,,,
47028976,Yorkshire,Black,,,,,,,,
47028954,Staffordshire,None,,,,,,,,
47028989,Yorkshire,None,,,,,,,,
47028988,Yorkshire,None,,,,,,,,
47028987,Yorkshire,None,,,,,,,,
47028965,Shih,Apricot,,,,,,,,
47028985,Labrador,None,,,,,,,,
47028984,Chihuahua,None,,,,,,,,
47028936,Shepherd,Black,,,,,,,,
47028977,Great,None,,,,,,,,
47028937,Shiba,Red,,,,,,,,
47028941,Boston,Brindle,,,,,,,,
47028927,German,Black,,,,,,,,
47028938,Chihuahua,Gray,,,,,,,,
47028911,Labrador,None,,,,,,,,
47028924,Terrier,None,,,,,,,,
47028930,Australian,Red,,,,,,,,
47028928,Shiba,Red,,,,,,,,
47028931,Mixed,None,,,,,,,,
47028846,Chihuahua,Red,,,,,,,,
47028925,Labrador,Black,,,,,,,,
47028872,Boxer,Brown,,,,,,,,
47028891,Beagle,White,,,,,,,,
47028923,Yorkshire,None,,,,,,,,
47028922,Yorkshire,None,,,,,,,,
47028919,Terrier,None,,,,,,,,
47028917,Chihuahua,None,,,,,,,,
47028918,Catahoula,None,,,,,,,,
47028913,Labrador,None,,,,,,,,
47028914,Hound,None,,,,,,,,
47028912,Chihuahua,None,,,,,,,,
47028885,Foxhound,None,,,,,,,,
47028898,Rottweiler,Bicolor,,,,,,,,
47028859,Dachshund,None,,,,,,,,
47028899,Labrador,None,,,,,,,,
47028869,Australian,None,,,,,,,,
47028896,Border,None,,,,,,,,
47028883,Pit,Brindle,,,,,,,,
47028855,French,Black,,,,,,,,
47028887,Pit,None,,,,,,,,
47028882,Terrier,Black,,,,,,,,
47028852,Shepherd,None,,,,,,,,
47028782,Black,Black,,,,,,,,
47028853,Husky,Black,,,,,,,,
47028861,Mixed,None,,,,,,,,
47028862,Mixed,None,,,,,,,,
47028866,Mixed,None,,,,,,,,
47028865,Mixed,None,,,,,,,,
47028835,Dachshund,None,,,,,,,,
47028820,Rottweiler,Bicolor,,,,,,,,
47028850,Mixed,None,,,,,,,,
47028843,Yorkshire,None,,,,,,,,
47028842,Yorkshire,None,,,,,,,,
47028841,American,None,,,,,,,,
47028839,Pit,None,,,,,,,,
47028840,American,None,,,,,,,,
47028836,Plott,None,,,,,,,,
47028808,American,Brindle,,,,,,,,
47028807,Black,Black,,,,,,,,
47028828,Terrier,None,,,,,,,,
47028827,Pit,None,,,,,,,,
47028826,Pit,None,,,,,,,,
47028799,Retriever,Black,,,,,,,,
47028823,Terrier,None,,,,,,,,
47028780,Collie,Black,,,,,,,,
47028763,Bullmastiff,Apricot,,,,,,,,
47028817,Beagle,None,,,,,,,,
47028816,American,None,,,,,,,,
47028803,Dachshund,None,,,,,,,,
47028777,American,Gray,,,,,,,,
47028792,Chihuahua,None,,,,,,,,
47028795,Terrier,None,,,,,,,,
47028794,Chihuahua,None,,,,,,,,
47028790,Chihuahua,None,,,,,,,,
47028793,English,None,,,,,,,,
47028774,Chihuahua,Apricot,,,,,,,,
47028708,Boxer,Brindle,,,,,,,,
47028707,Shepherd,None,,,,,,,,
47028694,Boxer,Brindle,,,,,,,,
47028259,Shepherd,Bicolor,,,,,,,,
47028752,American,None,,,,,,,,
47028739,Cardigan,None,,,,,,,,
47028737,Pit,None,,,,,,,,
47028732,American,None,,,,,,,,
47028730,American,None,,,,,,,,
47028720,Cane,None,,,,,,,,
47028715,German,None,,,,,,,,
47028677,Jack,Apricot,,,,,,,,
